Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
tr|A0A0D9RYI9|A0A0D9RYI9_CHLSB	tr|A0A0D9RYI9|A0A0D9RYI9_CHLSB	2	2	2	tr|A0A0D9RYI9|A0A0D9RYI9_CHLSB Small nuclear ribonucleoprotein Sm D1 OS=Chlorocebus sabaeus OX=60711 GN=SNRPD1 PE=3 SV=1	1	2	2	2	27.7	27.7	27.7	13.281	119	119	0	19.105	0	0	0	0	4308.2	23309	25820	34.692	7193.5	47406	24764	0	5466.1	0	51522	38457	0	0	0	269.21	4585	21784	24139	2468.2	8943.8	44214	24059	1702.2	8191.9	1259.1	48437	36144	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	1	163170000	4				833	3616;5166	True;True	3740;5332	4827;6851;6852	5141;7263;7264;7265	5141;7264		
tr|A0A0D9RYP7|A0A0D9RYP7_CHLSB;tr|A0A0D9R596|A0A0D9R596_CHLSB;tr|A0A0D9S4S7|A0A0D9S4S7_CHLSB	tr|A0A0D9RYP7|A0A0D9RYP7_CHLSB;tr|A0A0D9R596|A0A0D9R596_CHLSB	5;3;1	5;3;1	5;3;1	tr|A0A0D9RYP7|A0A0D9RYP7_CHLSB Rac family small GTPase 1 OS=Chlorocebus sabaeus OX=60711 GN=RAC1 PE=4 SV=1;tr|A0A0D9R596|A0A0D9R596_CHLSB Rac family small GTPase 2 OS=Chlorocebus sabaeus OX=60711 GN=RAC2 PE=4 SV=1	3	5	5	5	18.2	18.2	18.2	21.45	192	192;192;192	0	39.006	0	0	0	0	9998.2	112320	133400	0	28539	164820	79982	0	28650	583.22	232370	110350	0	0	0	0	10575	104860	123730	6688.2	36446	153520	78945	3374.6	39740	5274.1	218510	103740	0	0	0	0	1	2	2	0	2	2	2	0	2	1	2	2	480400000	6				834	617;2583;2798;3239;4608	True;True;True;True;True	635;2652;2875;3333;4759	829;3394;3682;3683;4316;6095	875;3586;3920;3921;4602;6444	875;3586;3920;4602;6444		
tr|A0A0D9RYR3|A0A0D9RYR3_CHLSB	tr|A0A0D9RYR3|A0A0D9RYR3_CHLSB	2	2	2	tr|A0A0D9RYR3|A0A0D9RYR3_CHLSB ATPase H+ transporting accessory protein 1 OS=Chlorocebus sabaeus OX=60711 GN=ATP6AP1 PE=4 SV=1	1	2	2	2	7.2	7.2	7.2	52.615	475	475	0	20.043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26762000	2				835	1285;3185	True;True	1320;3278	1680;4239	1771;4523	1771;4523		
tr|A0A0D9RYX7|A0A0D9RYX7_CHLSB	tr|A0A0D9RYX7|A0A0D9RYX7_CHLSB	2	2	2	tr|A0A0D9RYX7|A0A0D9RYX7_CHLSB BUD31 homolog OS=Chlorocebus sabaeus OX=60711 GN=BUD31 PE=4 SV=1	1	2	2	2	19.4	19.4	19.4	17	144	144	0	17.136	0	0	0	71.508	2448.7	10644	8922	0	2596.1	16696	7304.4	0	2558.7	0	23176	11019	0	0	0	139.94	2473.9	9944.5	8400	126.04	3151	15564	7219.8	0	3661	0	21789	10359	0	0	0	1	2	2	2	0	2	2	2	0	2	0	2	2	41824000	3				836	2436;5187	True;True	2501;5353	3199;6879;6880	3355;7293;7294	3355;7293		
tr|A0A0D9RYZ3|A0A0D9RYZ3_CHLSB;tr|A0A0D9RYZ5|A0A0D9RYZ5_CHLSB;tr|A0A0D9RZ08|A0A0D9RZ08_CHLSB;tr|A0A0D9RZ07|A0A0D9RZ07_CHLSB	tr|A0A0D9RYZ3|A0A0D9RYZ3_CHLSB	10;2;2;1	10;2;2;1	10;2;2;1	tr|A0A0D9RYZ3|A0A0D9RYZ3_CHLSB Cytochrome P450 family 3 subfamily A member 5 OS=Chlorocebus sabaeus OX=60711 GN=CYP3A5 PE=3 SV=1	4	10	10	10	25.2	25.2	25.2	57.312	503	503;532;564;359	0	89.386	0	0	0	0	50881	125320	147200	0	36858	152720	89367	0	46698	1281.7	215510	90867	0	0	0	108.78	50521	116970	139040	6512.6	45331	142240	88619	3870.8	56311	4659.6	203010	85432	0	0	0	0	4	4	4	0	4	4	4	0	4	2	4	4	616710000	14				837	367;592;1156;2885;2922;2978;3982;4167;4545;4688	True;True;True;True;True;True;True;True;True;True	378;609;1190;2964;3002;3060;3061;4114;4305;4695;4843	486;791;1521;3801;3861;3931;3932;5279;5518;5519;6004;6005;6215	517;833;1601;4042;4107;4181;4182;4183;5606;5853;5854;6352;6353;6586	517;833;1601;4042;4107;4183;5606;5853;6352;6586	156	145
tr|A0A0D9RZ03|A0A0D9RZ03_CHLSB;tr|A0A0D9RT41|A0A0D9RT41_CHLSB	tr|A0A0D9RZ03|A0A0D9RZ03_CHLSB	4;1	4;1	4;1	tr|A0A0D9RZ03|A0A0D9RZ03_CHLSB Cadherin 2 OS=Chlorocebus sabaeus OX=60711 GN=CDH2 PE=4 SV=1	2	4	4	4	8.9	8.9	8.9	99.89	906	906;700	0	54.079	0	0	0	0	8083.8	33373	32162	241.35	9644.2	43741	23769	0	13985	46.723	60287	30225	0	0	0	0	8229.5	31180	30242	2906.4	11537	40806	23642	1262.9	16583	1297.6	56804	28413	0	0	0	0	2	2	2	1	2	2	2	0	2	1	2	2	99311000	5				838	1427;3174;3764;5147	True;True;True;True	1465;3267;3893;5313	1873;4222;4223;5019;6812	1975;4506;4507;5340;7214	1975;4506;5340;7214		
tr|A0A0D9RZ05|A0A0D9RZ05_CHLSB	tr|A0A0D9RZ05|A0A0D9RZ05_CHLSB	1	1	1	tr|A0A0D9RZ05|A0A0D9RZ05_CHLSB Desmocollin 2 OS=Chlorocebus sabaeus OX=60711 GN=DSC2 PE=4 SV=1	1	1	1	1	1.1	1.1	1.1	99.793	901	901	0.0074557	5.8247	0	0	0	0	6853.4	48265	40341	0	4188.8	59123	28866	0	6426.3	0	86427	36810	0	0	0	351.88	7271	45012	37535	1504.8	7051.5	54975	28101	233.61	10760	0	81200	34605	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	100610000	1				839	2152	True	2208	2810	2941	2941		
tr|A0A0D9RZ23|A0A0D9RZ23_CHLSB	tr|A0A0D9RZ23|A0A0D9RZ23_CHLSB	4	4	4	tr|A0A0D9RZ23|A0A0D9RZ23_CHLSB Mitochondrial ribosomal protein S31 OS=Chlorocebus sabaeus OX=60711 GN=MRPS31 PE=4 SV=1	1	4	4	4	13.2	13.2	13.2	46.265	401	401	0	36.901	0	0	0	0	9176	46581	44741	238.47	8791.8	56646	30420	0	12722	0	78783	33818	0	0	0	456.87	9526.9	43515	41826	4125.4	11636	52864	29927	1731.9	16412	0	74136	31793	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	1	126470000	4				840	476;935;3910;4726	True;True;True;True	489;965;4040;4881	628;1238;5192;6262	663;1298;5516;6633	663;1298;5516;6633		
tr|A0A0D9RZ78|A0A0D9RZ78_CHLSB	tr|A0A0D9RZ78|A0A0D9RZ78_CHLSB	1	1	1	tr|A0A0D9RZ78|A0A0D9RZ78_CHLSB Replication factor C subunit 3 OS=Chlorocebus sabaeus OX=60711 GN=RFC3 PE=4 SV=1	1	1	1	1	6.2	6.2	6.2	40.586	356	356	0	6.9061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6968400	1				841	4960	True	5123	6574	6963	6963		
tr|A0A0D9RZB5|A0A0D9RZB5_CHLSB;tr|A0A0D9RKN3|A0A0D9RKN3_CHLSB	tr|A0A0D9RZB5|A0A0D9RZB5_CHLSB;tr|A0A0D9RKN3|A0A0D9RKN3_CHLSB	4;3	1;1	1;1	tr|A0A0D9RZB5|A0A0D9RZB5_CHLSB G protein subunit beta 2 OS=Chlorocebus sabaeus OX=60711 GN=GNB2 PE=4 SV=1;tr|A0A0D9RKN3|A0A0D9RKN3_CHLSB G protein subunit beta 4 OS=Chlorocebus sabaeus OX=60711 GN=GNB4 PE=4 SV=1	2	4	1	1	10.3	2.1	2.1	37.331	340	340;340	0	6.9757	0	0	0	0	1085.1	3786.8	5291.8	0	1321.7	6269.8	2897.9	0	2065.6	0	8008.3	3472.4	0	0	0	0	1126.8	3538.4	4953.7	0	1614.6	5847.7	2909.3	166.96	2391	0	7549.1	3264.5	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	26771000	1				842	2947;3064;4034;4785	False;False;True;False	3028;3151;4170;4943	3893;3894;4066;4067;5349;6346	4141;4142;4343;4344;5676;6722	4141;4344;5676;6722		
tr|A0A0D9RZE2|A0A0D9RZE2_CHLSB	tr|A0A0D9RZE2|A0A0D9RZE2_CHLSB	1	1	1	tr|A0A0D9RZE2|A0A0D9RZE2_CHLSB Solute carrier family 7 member 1 OS=Chlorocebus sabaeus OX=60711 GN=SLC7A1 PE=4 SV=1	1	1	1	1	2.1	2.1	2.1	67.613	629	629	0.0029412	6.2963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5367900	1				843	4819	True	4978	6387	6764	6764		
tr|A0A0D9RZE8|A0A0D9RZE8_CHLSB	tr|A0A0D9RZE8|A0A0D9RZE8_CHLSB	23	23	23	tr|A0A0D9RZE8|A0A0D9RZE8_CHLSB ATP synthase subunit alpha OS=Chlorocebus sabaeus OX=60711 GN=ATP5F1A PE=3 SV=1	1	23	23	23	48.3	48.3	48.3	59.745	553	553	0	222.94	0	0	0	331.74	226230	689380	805050	2213.2	228510	865510	580830	689.9	289690	2633.2	1576500	773000	0	0	896.04	3088.5	227970	643520	757880	40628	275750	806350	575260	22008	355280	31263	1484100	726650	0	0	0	2	17	17	17	3	18	19	19	3	19	7	22	22	3639500000	31				844	519;948;992;1110;1177;1262;1757;1847;1982;1992;2227;2319;2834;2976;3722;3834;3882;4306;4422;4429;4564;4885;5032	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	536;978;1022;1142;1211;1297;1802;1894;1895;2033;2043;2286;2383;2912;3058;3851;3964;4012;4447;4571;4578;4714;5046;5197	695;1253;1309;1456;1545;1652;1653;1654;2288;2399;2400;2401;2582;2595;2913;3046;3047;3732;3929;4967;5100;5157;5698;5699;5851;5862;6033;6034;6481;6665;6666	732;1313;1369;1525;1626;1742;1743;1744;2407;2520;2521;2522;2709;2722;3047;3187;3188;3971;4179;5286;5422;5481;6038;6039;6193;6204;6382;6383;6865;7065;7066	732;1313;1369;1525;1626;1742;2407;2521;2709;2722;3047;3188;3971;4179;5286;5422;5481;6038;6193;6204;6383;6865;7066	157	105
tr|A0A0D9RZH6|A0A0D9RZH6_CHLSB	tr|A0A0D9RZH6|A0A0D9RZH6_CHLSB	1	1	1	tr|A0A0D9RZH6|A0A0D9RZH6_CHLSB Katanin p60 ATPase-containing subunit A-like 2 OS=Chlorocebus sabaeus OX=60711 GN=KATNAL2 PE=3 SV=1	1	1	1	1	2.2	2.2	2.2	60.424	535	535	0	7.217	0	0	0	39.583	10316	47153	45954	0	10169	54168	28312	0	13568	456.36	79313	30339	0	0	0	336.14	10612	44038	43040	3180.8	12910	50508	28056	1666.5	17169	1839.2	74648	28529	0	0	0	1	2	2	2	0	2	2	2	0	2	2	2	2	70912000	2				845	1814	True	1860	2357;2358	2477;2478	2477		
tr|A0A0D9RZJ3|A0A0D9RZJ3_CHLSB	tr|A0A0D9RZJ3|A0A0D9RZJ3_CHLSB	22	22	22	tr|A0A0D9RZJ3|A0A0D9RZJ3_CHLSB Serpin family E member 1 OS=Chlorocebus sabaeus OX=60711 GN=SERPINE1 PE=3 SV=1	1	22	22	22	64.7	64.7	64.7	45.082	402	402	0	260.63	0	0	39.762	198.7	101900	640970	569780	1074.6	123340	933710	424250	667.45	136340	1747.6	1248200	1113100	0	0	95.099	3093	107480	598440	532090	43519	160050	869920	416980	24593	196720	38055	1173500	1046200	0	0	1	3	24	24	24	5	24	24	24	2	24	3	24	24	6438400000	49				846	623;1118;1119;1408;1495;1596;1839;1844;2032;2092;2130;2612;3287;3332;3656;3711;3798;3837;3847;4006;4755;4829	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	641;1150;1151;1446;1536;1639;1885;1890;1891;2085;2086;2148;2186;2681;2682;2683;3381;3382;3430;3782;3783;3840;3928;3967;3977;4138;4139;4912;4988	837;1464;1465;1466;1467;1842;1843;1962;2095;2388;2394;2395;2396;2651;2652;2653;2654;2655;2730;2782;3430;3431;3432;4371;4372;4435;4877;4878;4879;4953;4954;4955;5058;5059;5104;5117;5118;5312;5313;6307;6308;6401	883;1533;1534;1535;1536;1537;1538;1939;1940;1941;2068;2069;2209;2508;2514;2515;2516;2517;2781;2782;2783;2784;2785;2861;2913;3623;3624;3625;4659;4660;4661;4662;4732;5194;5195;5196;5272;5273;5274;5379;5380;5426;5440;5441;5639;5640;6683;6684;6779	883;1534;1536;1939;2069;2209;2508;2515;2784;2861;2913;3625;4661;4732;5194;5272;5380;5426;5441;5640;6683;6779	158;159;160;161;162;163;164;165	68;133;170;224;318;321;396;400
tr|A0A0D9RZQ0|A0A0D9RZQ0_CHLSB;tr|A0A0D9S0P5|A0A0D9S0P5_CHLSB	tr|A0A0D9RZQ0|A0A0D9RZQ0_CHLSB	11;2	11;2	4;0	tr|A0A0D9RZQ0|A0A0D9RZQ0_CHLSB Solute carrier family 25 member 6 OS=Chlorocebus sabaeus OX=60711 GN=SLC25A6 PE=3 SV=1	2	11	11	4	34.2	34.2	12.8	32.866	298	298;315	0	78.363	513.3	0	0	59.894	139640	661610	778240	56.084	138030	805930	494440	118.63	162070	20.354	1225400	527920	476.02	0	1035.5	3602.1	147060	617490	725950	34103	187190	750430	484080	15083	222150	12082	1152500	496260	1	0	0	2	12	12	12	1	12	12	12	1	12	2	12	12	3590300000	18				847	75;634;1189;1598;1840;1841;1855;2713;3731;4407;5168	True;True;True;True;True;True;True;True;True;True;True	74;652;1223;1641;1886;1887;1903;2788;3860;4555;5334	96;97;851;1559;1560;2097;2389;2390;2391;2410;3575;3576;4976;4977;5832;6854;6855	102;103;897;1640;1641;2211;2509;2510;2511;2532;3811;3812;5295;5296;6174;7267;7268;7269	102;897;1640;2211;2509;2511;2532;3812;5296;6174;7267		
tr|A0A0D9RZR4|A0A0D9RZR4_CHLSB	tr|A0A0D9RZR4|A0A0D9RZR4_CHLSB	1	1	1	tr|A0A0D9RZR4|A0A0D9RZR4_CHLSB Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1	1	1	1	1	13.8	13.8	13.8	10.773	87	87	0	6.7631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4313100	1				848	2257	True	2316	2960	3098	3098		
tr|A0A0D9RZS2|A0A0D9RZS2_CHLSB	tr|A0A0D9RZS2|A0A0D9RZS2_CHLSB	1	1	1	tr|A0A0D9RZS2|A0A0D9RZS2_CHLSB M-phase phosphoprotein 8 OS=Chlorocebus sabaeus OX=60711 GN=MPHOSPH8 PE=4 SV=1	1	1	1	1	1.7	1.7	1.7	96.6	858	858	0.0030151	6.4314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2121100	1				849	4011	True	4146	5321	5648	5648		
tr|A0A0D9RZV8|A0A0D9RZV8_CHLSB	tr|A0A0D9RZV8|A0A0D9RZV8_CHLSB	2	2	2	tr|A0A0D9RZV8|A0A0D9RZV8_CHLSB Splicing factor 3b subunit 4 OS=Chlorocebus sabaeus OX=60711 GN=SF3B4 PE=4 SV=1	1	2	2	2	8	8	8	44.385	424	424	0	15.855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68344000	2				850	3550;3607	True;True	3669;3731	4739;4817	5050;5131	5050;5131		
tr|A0A0D9RZV9|A0A0D9RZV9_CHLSB	tr|A0A0D9RZV9|A0A0D9RZV9_CHLSB	8	8	8	tr|A0A0D9RZV9|A0A0D9RZV9_CHLSB Sin3A associated protein 18 OS=Chlorocebus sabaeus OX=60711 GN=SAP18 PE=4 SV=1	1	8	8	8	53.5	53.5	53.5	19.526	172	172	0	56.053	0	0	0	0	49661	268730	238710	0	44073	327780	168350	0	53280	0	456880	203690	0	0	0	981.32	51479	250640	223140	11596	59643	305050	164930	5672.8	75590	5995.2	429590	191460	0	0	0	0	5	5	5	0	5	5	5	0	5	0	5	5	1000900000	13				851	1045;1139;1307;1480;1861;1921;2518;5025	True;True;True;True;True;True;True;True	1075;1172;1342;1521;1909;1969;2586;2587;5190	1371;1492;1493;1707;1946;1947;2419;2420;2501;3314;3315;3316;6655	1435;1563;1564;1799;2051;2052;2541;2542;2625;3493;3494;3495;7055	1435;1563;1799;2051;2542;2625;3494;7055	166	139
tr|A0A0D9RZW6|A0A0D9RZW6_CHLSB	tr|A0A0D9RZW6|A0A0D9RZW6_CHLSB	5	5	5	tr|A0A0D9RZW6|A0A0D9RZW6_CHLSB Heat shock protein family B (small) member 1 OS=Chlorocebus sabaeus OX=60711 GN=HSPB1 PE=3 SV=1	1	5	5	5	52.4	52.4	52.4	16.451	143	143	0	35.396	0	0	15.341	0	15618	38060	29463	0	16645	49124	25089	0	36542	0	60872	31777	0	0	108.99	0	15156	35534	28392	2244.5	18001	45770	26043	874.9	37927	982.8	57736	29872	0	0	1	0	2	2	2	0	2	2	2	0	2	0	2	2	187140000	6				852	2861;3091;3092;4466;4985	True;True;True;True;True	2940;3179;3180;4616;5148	3769;3770;4101;4102;5910;6603	4008;4009;4378;4379;6254;6993	4009;4378;4379;6254;6993		
tr|A0A0D9RZX8|A0A0D9RZX8_CHLSB	tr|A0A0D9RZX8|A0A0D9RZX8_CHLSB	11	11	11	tr|A0A0D9RZX8|A0A0D9RZX8_CHLSB NADPH--cytochrome P450 reductase OS=Chlorocebus sabaeus OX=60711 GN=POR PE=3 SV=1	1	11	11	11	22.9	22.9	22.9	76.957	680	680	0	84.723	0	0	0	0	75021	222220	233610	1532.8	64870	258940	157730	207.2	86360	772.54	372080	145440	0	0	0	1210.8	74878	207530	220490	16156	78452	241470	156460	7402.2	102740	5753.6	350590	136730	0	0	0	0	6	6	6	2	6	6	6	1	6	2	6	6	421290000	13				853	339;498;652;1342;2226;3526;3593;4347;4518;4643;5080	True;True;True;True;True;True;True;True;True;True;True	348;512;513;671;1379;2285;3643;3716;4491;4668;4798;5245	442;665;666;667;875;1757;2912;4706;4799;5755;5973;6155;6727	463;702;703;704;921;1854;3046;5017;5113;6096;6320;6522;7127	463;703;921;1854;3046;5017;5113;6096;6320;6522;7127	167	533
tr|A0A0D9RZZ5|A0A0D9RZZ5_CHLSB	tr|A0A0D9RZZ5|A0A0D9RZZ5_CHLSB	10	10	10	tr|A0A0D9RZZ5|A0A0D9RZZ5_CHLSB Bromodomain adjacent to zinc finger domain 1B OS=Chlorocebus sabaeus OX=60711 GN=BAZ1B PE=4 SV=1	1	10	10	10	8.9	8.9	8.9	171.02	1483	1483	0	75.779	0	0	0	0	42419	300670	274620	110.13	26668	413940	180820	0	38350	159.92	546360	253720	0	0	178.4	2531	45441	280480	255210	11147	45713	385090	176040	4790.2	65826	1866.4	513290	239020	0	0	0	0	4	4	4	1	4	4	4	0	4	1	4	5	832690000	10				854	1362;1450;1490;1706;1751;2609;2850;2994;3261;5264	True;True;True;True;True;True;True;True;True;True	1399;1489;1531;1751;1796;2678;2929;3078;3355;5435	1783;1900;1957;2229;2281;3426;3755;3955;4341;6987	1880;2004;2063;2348;2400;3619;3994;4213;4628;7414	1880;2004;2063;2348;2400;3619;3994;4213;4628;7414		
tr|A0A0D9RZZ9|A0A0D9RZZ9_CHLSB	tr|A0A0D9RZZ9|A0A0D9RZZ9_CHLSB	7	7	7	tr|A0A0D9RZZ9|A0A0D9RZZ9_CHLSB Lectin, mannose binding 1 OS=Chlorocebus sabaeus OX=60711 GN=LMAN1 PE=4 SV=1	1	7	7	7	15.3	15.3	15.3	57.39	510	510	0	55.416	0	242.18	0	0	52173	218260	226370	0	48858	243240	149150	0	51127	267.98	390340	170250	0	223.24	0	662.67	53530	203670	212070	10114	62778	226450	146570	5004.7	70040	5080.6	367120	160040	0	1	0	0	6	6	6	0	6	6	6	0	6	2	6	6	437170000	8				855	669;1023;1725;3752;3842;5232;5263	True;True;True;True;True;True;True	689;1053;1770;3881;3972;5402;5434	896;1343;2249;5003;5004;5110;6942;6986	942;1403;2368;5323;5324;5432;7364;7413	942;1403;2368;5323;5432;7364;7413		
tr|A0A0D9S024|A0A0D9S024_CHLSB	tr|A0A0D9S024|A0A0D9S024_CHLSB	1	1	1	tr|A0A0D9S024|A0A0D9S024_CHLSB Replication factor C subunit 2 OS=Chlorocebus sabaeus OX=60711 GN=RFC2 PE=4 SV=1	1	1	1	1	5.7	5.7	5.7	38.961	353	353	0	6.9843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7542400	1				856	4945	True	5108	6556	6945	6945		
tr|A0A0D9S0E1|A0A0D9S0E1_CHLSB	tr|A0A0D9S0E1|A0A0D9S0E1_CHLSB	3	2	2	tr|A0A0D9S0E1|A0A0D9S0E1_CHLSB DEAD-box helicase 3 Y-linked OS=Chlorocebus sabaeus OX=60711 GN=DDX3Y PE=3 SV=1	1	3	2	2	5.8	4.1	4.1	73.057	659	659	0	10.749	0	0	0	0	1620.7	8407.4	8047.6	178.64	4636.9	10219	5314.9	0	2982.1	185.85	10786	10434	0	0	0	0	1688.5	7858.6	7599	869.37	4935.9	9545.2	5361.2	286.8	3454.4	657.01	10172	9811.9	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	23366000	2				857	737;3402;3708	True;False;True	760;3510;3837	976;4535;4950	1022;4839;5269	1022;4839;5269		
tr|A0A0D9S0F3|A0A0D9S0F3_CHLSB	tr|A0A0D9S0F3|A0A0D9S0F3_CHLSB	2	2	2	tr|A0A0D9S0F3|A0A0D9S0F3_CHLSB Stromal antigen 2 OS=Chlorocebus sabaeus OX=60711 GN=STAG2 PE=4 SV=1	1	2	2	2	2.1	2.1	2.1	145.73	1268	1268	0	12.593	0	0	0	0	1085.7	5843	5078.7	0	1549.8	6598.1	2814.2	0	1204.8	0	9494.7	4876.5	0	0	0	0	1122.7	5450.6	4764	146.02	1812.3	6135.3	2819	120.68	1642.3	0	8929	4584.4	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	8893000	2				858	1337;2349	True;True	1374;2413	1750;3089	1845;3236	1845;3236		
tr|A0A0D9S0H6|A0A0D9S0H6_CHLSB;tr|A0A0D9R088|A0A0D9R088_CHLSB	tr|A0A0D9S0H6|A0A0D9S0H6_CHLSB	9;2	3;1	3;1	tr|A0A0D9S0H6|A0A0D9S0H6_CHLSB Solute carrier family 25 member 5 OS=Chlorocebus sabaeus OX=60711 GN=SLC25A5 PE=3 SV=1	2	9	3	3	28.9	11.1	11.1	32.895	298	298;293	0	27.202	0	0	0	0	40826	147930	185280	0	32812	184970	126600	0	50226	1321.6	292580	119150	0	0	0	572.43	42068	138100	173290	9261.7	44859	172350	123990	3625	64176	5687.3	275380	112030	0	0	0	0	5	5	5	0	5	5	5	0	5	4	5	5	899410000	5				859	74;635;1189;1598;1855;2713;3731;4373;5168	True;True;False;False;False;False;False;True;False	73;653;1223;1641;1903;2788;3860;4518;5334	94;95;852;853;1559;1560;2097;2410;3575;3576;4976;4977;5786;6854;6855	100;101;898;899;1640;1641;2211;2532;3811;3812;5295;5296;6128;7267;7268;7269	100;899;1640;2211;2532;3812;5296;6128;7267		
tr|A0A0D9S0H9|A0A0D9S0H9_CHLSB	tr|A0A0D9S0H9|A0A0D9S0H9_CHLSB	3	3	3	tr|A0A0D9S0H9|A0A0D9S0H9_CHLSB Progesterone receptor membrane component 1 OS=Chlorocebus sabaeus OX=60711 GN=PGRMC1 PE=3 SV=1	1	3	3	3	11.8	11.8	11.8	21.699	195	195	0	21.882	0	0	0	24.312	20842	68406	70180	36.455	17930	90224	60051	0	24095	540.07	143810	44522	0	0	0	279.03	20922	63848	66107	4197.1	22562	84043	58946	1147.4	30920	1292.3	135350	41864	0	0	0	1	3	3	3	1	3	3	3	0	3	1	3	3	405750000	5				860	648;1547;2489	True;True;True	666;1589;2557	869;2030;2031;3280;3281	915;2137;2138;3458;3459	915;2137;3458		
tr|A0A0D9S0P0|A0A0D9S0P0_CHLSB	tr|A0A0D9S0P0|A0A0D9S0P0_CHLSB	5	4	4	tr|A0A0D9S0P0|A0A0D9S0P0_CHLSB Glial fibrillary acidic protein OS=Chlorocebus sabaeus OX=60711 GN=GFAP PE=3 SV=1	1	5	4	4	12.5	10.9	10.9	49.824	432	432	0	29.012	0	0	0	0	13217	65902	58534	0	15019	88811	44213	229.91	17439	144.14	117170	55253	0	0	180.25	476.19	13578	61561	54885	5340.3	18660	82854	43563	3601.2	22980	2731.5	110230	51947	0	0	0	0	2	2	2	0	2	2	2	1	2	2	2	2	106520000	4				861	261;780;1433;2023;2823	True;True;False;True;True	267;808;1471;2076;2900	341;1043;1880;1881;2639;3715	361;1099;1982;1983;1984;1985;2767;3954	361;1099;1984;2767;3954		
